image_path,question,video_path
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269206.jpg,How many zebras can you see?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268444.jpg,Is there any furniture in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015379.jpg,What color is the boys jacket?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266820.jpg,What food is shown in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264735.jpg,Are there any animals in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264830.jpg,How which colored cow is the biggest?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012726.jpg,How many buses are in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015474.jpg,What is to the right of cat?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264363.jpg,What game is the man playing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267823.jpg,What color is the bird cage?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269693.jpg,Is there a couch in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012524.jpg,What sport is this ?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015089.jpg,What is the shape of the top of the clock tower?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265070.jpg,Is there a dog in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265818.jpg,What color is the frisbee that the dog is chasing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269063.jpg,What shape is the glass on the table?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010476.jpg,What color jacket does the girl with the ponytail have on?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266120.jpg,Is there a skis in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267885.jpg,What kind of clock is behind the people?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015486.jpg,Are there any buses in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263599.jpg,What vehicle is in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000009843.jpg,What is the emotion on the girls face?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267661.jpg,What color plate is the cake on?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014783.jpg,What color is the container with the apples?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267502.jpg,What is the toddler doing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266311.jpg,Is there a airplane in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014536.jpg,Is there a mouse in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268334.jpg,Are there any sheep in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000934.jpg,Are there any zebras in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268937.jpg,What is the man in the water doing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010478.jpg,What color are the apples?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000001307.jpg,What color are the chair cushions?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269245.jpg,Are there any airplanes in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010645.jpg,What color of jacket is this person wearing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012614.jpg,What color beverage is in the bottle on the table?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268227.jpg,Is the picture taken outdoors?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268042.jpg,Is there a person in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010969.jpg,What is the color of the toilet lid?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263735.jpg,Is there a teddy bear in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012679.jpg,Are there any animals in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262869.jpg,Is there a snowboard in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264389.jpg,What food is shown in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013722.jpg,What color is the laptop computer?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265333.jpg,Is there a vehicle in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014027.jpg,What is the main color of the letter b?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010484.jpg,Is there a vehicle in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012501.jpg,What game are these people playing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269550.jpg,What color is the umbrella primarily?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013856.jpg,What color is the car driving north?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010929.jpg,What color is the shirt of the adult in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014335.jpg,Is there a elephant in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266436.jpg,Are there any pizzas in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000001145.jpg,What color is the umbrella pole?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000270248.jpg,Is there a baseball glove in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015110.jpg,What color is the pillow the dog is using?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000670.jpg,Is there any food in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266586.jpg,What is the main color of the sky?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269566.jpg,Is there a potted plant in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014622.jpg,What color pants is the man wearing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010799.jpg,Is there any furniture in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013650.jpg,Is there any furniture in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264058.jpg,Are there any hot dogs in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014484.jpg,Are there any cars in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000001084.jpg,Are there any hair driers in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268656.jpg,Are there any benches in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269543.jpg,What shade of color is the letter n?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265211.jpg,Is this indoor?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264365.jpg,Is there a spoon in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000270083.jpg,Are there any animals in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010082.jpg,Are there any ties in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010248.jpg,Is there a dog in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013182.jpg,What animal is shown in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263281.jpg,Is there any furniture in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263576.jpg,Are there any mice in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262549.jpg,Is there a cow in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268051.jpg,Is there any food in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267661.jpg,Is there a laptop in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015792.jpg,What color is the toilet lid?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013901.jpg,What color is the chair in the back?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269890.jpg,How many motorcycles are visible?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265701.jpg,What color backpack is the lady carrying?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014938.jpg,Is there any furniture in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265840.jpg,What color is the grass?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015165.jpg,What color horse is in the lead?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010369.jpg,What furniture is shown in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269392.jpg,Are there any tvs in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268728.jpg,Is this indoor or outdoor?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012996.jpg,What color is man wearing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000030.jpg,Is there a potted plant in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267324.jpg,How many people are there?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014203.jpg,How many people are there?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010176.jpg,What color is the object at the center of the table?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000575.jpg,What animal is shown in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267260.jpg,What animal is shown in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010566.jpg,How is the cat feeling?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264169.jpg,Is there a cow in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010275.jpg,Is there a vehicle in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267583.jpg,Is there a parking meter in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268032.jpg,What are the young men doing in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269063.jpg,Is there any furniture in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010936.jpg,How many cars are there?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000094.jpg,What color is the truck?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014750.jpg,Is there a vehicle in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263047.jpg,Is there a cake in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015684.jpg,Is there a chair in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268268.jpg,What color is the cell phone case?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015518.jpg,What color is the grass?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010041.jpg,What activity are the people in the picture doing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012614.jpg,Are there any people in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000797.jpg,What color are the trees?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267898.jpg,What color is the grass the bears are on?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000270338.jpg,Is there a pizza in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269946.jpg,What sport activity are the people doing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014252.jpg,Are there any ski in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264436.jpg,What is this elephant doing near the carts?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265453.jpg,What color is the dirt road?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268516.jpg,Is there a handbag in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269538.jpg,How many horses are there?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013578.jpg,What color is the horse furthest from the camera?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269235.jpg,What animal is in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265168.jpg,Are there any airplanes in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014630.jpg,What vehicle is in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010539.jpg,What color tie does the man have?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014269.jpg,What color are the skateboard tires?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267870.jpg,Are there any bowls in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010125.jpg,Are there any motorcycles in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010243.jpg,What color is the frosting?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265074.jpg,Are there any bananas in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263204.jpg,What color is the handle of the toilet brush?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263968.jpg,What sport does this person play?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014253.jpg,Is there any furniture in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268042.jpg,Is this indoor or outdoor?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015582.jpg,Is the baby happy?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000263.jpg,What is the blue structure behind the elephants?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263974.jpg,Are there any airplanes in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000431.jpg,Only one umbrella in this picture is a solid color; what color is it?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015185.jpg,What color lanyard is the woman in the top left wearing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267762.jpg,What color shirt is the man wearing who is riding on the left?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263901.jpg,What color is the shirt of the man that is closest to the camera?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266275.jpg,Is there a dining table in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013124.jpg,Is there a person in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264212.jpg,Is this outdoors?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010871.jpg,What season of the year is the train painted for?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000113.jpg,What food is shown in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262415.jpg,What is the young man doing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262308.jpg,Is there any furniture in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264663.jpg,Is there a sink in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269827.jpg,What is on the water directly in front of the man?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014757.jpg,Is there a horse in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269580.jpg,Are there any animals in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268051.jpg,Is there a vehicle in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000913.jpg,What vehicle is shown in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013182.jpg,Is there a sheep in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262393.jpg,What animal is seen?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000722.jpg,Is there an animal in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013150.jpg,What is the color of the grass?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013909.jpg,What vehicle is in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264823.jpg,What kind of animal is the third kite supposed to be?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262552.jpg,What is the couch made of?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267647.jpg,What color is the frosting?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263878.jpg,Is there any furniture in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000009822.jpg,Is there an animal in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268668.jpg,What food is the girl eating?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014757.jpg,Is there an animal in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014514.jpg,What electronic equipment is in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265211.jpg,Is there a stop sign in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012786.jpg,Are there any beds in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268510.jpg,Is there a toaster in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013160.jpg,What color is the traffic light at the top of the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267691.jpg,Is there a potted plant in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012930.jpg,Is there a cup in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010041.jpg,What color is the snow?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014804.jpg,Is there a giraffe in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264241.jpg,Is there a umbrella in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000001090.jpg,What color is the car next to the black truck?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010621.jpg,Are there any vehicles in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268642.jpg,Is there a boat in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015843.jpg,Is there a person in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264395.jpg,What electronic item shown in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264244.jpg,Is there a cow in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267647.jpg,What's the color of the icing used for writing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262538.jpg,Are there any backpacks in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267082.jpg,Are there any bottles in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269827.jpg,What color is the chair in front of the couch?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268548.jpg,What is behind the wooden deck?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263504.jpg,What is the rack in the front of the bus for?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000001307.jpg,Are there any animals in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265503.jpg,Is there a dog in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014804.jpg,What is the man in the water doing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015621.jpg,What vehicle is in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010728.jpg,Are there any couches in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268008.jpg,What color is the keyboard backlight?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262724.jpg,Are there any vehicles in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262869.jpg,How many people holding their hand up?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010232.jpg,What is to the left of handbag?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013763.jpg,Is there an animal in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013215.jpg,How many planes are there?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263406.jpg,What color is the cat on the books?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014238.jpg,Are there any umbrellas in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012701.jpg,What color is the book at the top?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264712.jpg,What is to the right of keyboard?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263604.jpg,Is there a surfboard in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267210.jpg,What sport is depicted in the picture ?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262389.jpg,Are there any cats in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010015.jpg,How many skiers are shown?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267697.jpg,What animal is shown in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000270247.jpg,What animal is in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012544.jpg,What color is the broccoli ?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000901.jpg,Are there any people in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000562.jpg,What is the girl doing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264183.jpg,Is the picture taken indoor?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267116.jpg,What color is the chair in the corner?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015356.jpg,Are there any airplanes in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262414.jpg,What is the person doing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015268.jpg,How many pizzas are there?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000762.jpg,What electronic equipment is in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014034.jpg,What color is the hat on the person standing left?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264304.jpg,What furniture is in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264236.jpg,What color backpack is closer to the front?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264514.jpg,What material is the vase made of?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015190.jpg,What color ribbon is the teddy bear wearing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263651.jpg,What color is the umbrella at the forefront of the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269496.jpg,Is there a horse in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263760.jpg,Are there any ski in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015366.jpg,What color is the object the cat is on?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263208.jpg,How many people are in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014070.jpg,Is there a tennis racket in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266859.jpg,Are there any potted plants in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000270369.jpg,What is the cat on the window sill doing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013140.jpg,What furniture is in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264214.jpg,Is there a car in the picture?,
