image_path,question,video_path
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266069.jpg,What is the elephant doing with its trunk?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010547.jpg,What color is the water bottle on the table?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013565.jpg,Is there any furniture in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000089.jpg,Are there any bowls in the picture?,static\tdiuc_videos\bowl_food.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000001025.jpg,What animal is in the picture?,static\tdiuc_videos\animal_type.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267463.jpg,Are there any trains in the photo?,static\tdiuc_videos\train_front colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269090.jpg,What color is the girls hair?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268441.jpg,What color is the horse in the foreground?,static\tdiuc_videos\horse_riding.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265839.jpg,Is there a knife in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000011010.jpg,What color is the nose on the teddy bear to the right?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013574.jpg,What color is the car in the parking lot?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265622.jpg,Is there a couch in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262335.jpg,How many people are visible?,static\tdiuc_videos\cat_visible.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264244.jpg,Are there any animals in the picture?,static\tdiuc_videos\animal_type.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267540.jpg,What shape are the crackers?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013922.jpg,Are there any forks in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269431.jpg,Are there any teddy bears in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265943.jpg,Is there an animal in the photo?,static\tdiuc_videos\animal_type.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268643.jpg,Is there a train in the photo?,static\tdiuc_videos\train_front colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012892.jpg,What color is the dog in the car?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015112.jpg,What is this person doing in the water?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262477.jpg,How many cars are in the picture?,static\tdiuc_videos\street_car_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267111.jpg,Is there a backpack in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015089.jpg,What color is the car behind the scooter?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266914.jpg,What is this person standing in front of?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267649.jpg,What is the giraffe doing?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263685.jpg,What is this zebra doing on the grass?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000404.jpg,Is there a boat in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013150.jpg,What color are the zebra's stripes?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267417.jpg,Is there a teddy bear in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269366.jpg,What color is the stand the boards are on?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267830.jpg,How many people are in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269116.jpg,Are there any wine glasses in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010645.jpg,Is this indoor?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269550.jpg,What color are the suspenders worn by the person in the foreground?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269249.jpg,Is there a vehicle in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010388.jpg,What color are the scissors handle?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000009789.jpg,What is to the right of chair?,static\tdiuc_videos\chair_material.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000584.jpg,Is there any food in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266207.jpg,How many sheep are visible?,static\tdiuc_videos\cat_visible.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000001224.jpg,What is building made of?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000194.jpg,What is this person doing on the wave?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269580.jpg,What color cat is this?,static\tdiuc_videos\cat_activity.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013719.jpg,Is there a dining table in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013035.jpg,What color is the building?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000960.jpg,How many people are there?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000001145.jpg,Are there any bottles in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265327.jpg,What color is the vase on the left?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264821.jpg,What color is the microwave above the stove?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262335.jpg,What color is his coat?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267594.jpg,Are there any snowboards in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264474.jpg,Are there any skateboards in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265023.jpg,Is there a person in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263482.jpg,What animal is on the vase?,static\tdiuc_videos\animal_type.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264959.jpg,Is there any furniture in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263462.jpg,What color is the horse in the forefront?,static\tdiuc_videos\horse_riding.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262991.jpg,What is to the right of person?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014034.jpg,Are there any vehicles in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014653.jpg,Is there any furniture in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012838.jpg,Is there any furniture in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014967.jpg,What animal is shown in the picture?,static\tdiuc_videos\animal_type.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262283.jpg,Are there any vases in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015618.jpg,What is the zebra doing?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262552.jpg,How many forks can you see?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013076.jpg,Is there any furniture in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264843.jpg,Is there a toothbrush in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265150.jpg,Are there any clocks in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013283.jpg,What color are the appliances?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262951.jpg,What color is the sky?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268569.jpg,Are there any donuts in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000036.jpg,What color is the umbrella?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013909.jpg,Is there a person in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014970.jpg,What color are the laptop keys?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010784.jpg,Are there any apples in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262286.jpg,What animal is shown in the photo?,static\tdiuc_videos\animal_type.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262413.jpg,Is there a surfboard in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014801.jpg,What color is the book on the floor?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265451.jpg,How many airplanes are in the picture?,static\tdiuc_videos\multiple_planes.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000270193.jpg,What color is the cup near the kid?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268072.jpg,What color is the cat laying down?,static\tdiuc_videos\cat_activity.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013016.jpg,Is there a bear in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265449.jpg,What color is the horse on the left?,static\tdiuc_videos\horse_riding.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000270135.jpg,What room is this?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012983.jpg,What color is the cow in front?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000382.jpg,What color is the chair in the middle?,static\tdiuc_videos\chair_material.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013417.jpg,Is there a suitcase in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267732.jpg,What is to the left of person?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268454.jpg,Is there any furniture in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013320.jpg,Are there any chairs in the photo?,static\tdiuc_videos\chair_material.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000001108.jpg,Is there a surfboard in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266961.jpg,Are there any fire hydrants in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000009945.jpg,Is this indoor or outdoor?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265745.jpg,What color is the teddy bear the kid is holding?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266880.jpg,What color nose does the cat have?,static\tdiuc_videos\cat_activity.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000270202.jpg,Are there any animals in the photo?,static\tdiuc_videos\animal_type.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266228.jpg,What vehicle is shown in the photo?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000009878.jpg,What furniture is shown in the photo?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015400.jpg,What sport is the cat watching?,static\tdiuc_videos\cat_activity.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264806.jpg,Is this outdoors?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269921.jpg,Is there a fire hydrant in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000315.jpg,Is there a umbrella in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268200.jpg,What color is the car closest to the left?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263042.jpg,What color is the hose?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265315.jpg,What color is the zebra ?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013082.jpg,What color is the motorcycle passengers shirt?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269458.jpg,Are there any cats in the picture?,static\tdiuc_videos\cat_activity.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263446.jpg,Are there any animals in the photo?,static\tdiuc_videos\animal_type.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269054.jpg,Are there any sports balls in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267612.jpg,What color is the water?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266563.jpg,Is there a wine glass in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267259.jpg,Is there an animal in the photo?,static\tdiuc_videos\animal_type.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000001098.jpg,Are there any cows in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268072.jpg,What is the piece of furniture to right of couch called?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014159.jpg,Are there any cats in the photo?,static\tdiuc_videos\cat_activity.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014728.jpg,Is there a giraffe in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000532.jpg,How many people are there?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010732.jpg,What vehicle is shown in the picture?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000446.jpg,Is this indoor or outdoor?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015262.jpg,Is there an animal in the picture?,static\tdiuc_videos\animal_type.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014312.jpg,Are there any people in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265566.jpg,How many chairs?,static\tdiuc_videos\chair_material.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000009929.jpg,Are there any animals in the photo?,static\tdiuc_videos\animal_type.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013506.jpg,How many people can be seen?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269229.jpg,What color are the skis ?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013720.jpg,What is to the left of fork?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263189.jpg,What color is the frisbee?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265330.jpg,Is there a sheep in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266244.jpg,Are there any people in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269843.jpg,Is there a parking meter in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010701.jpg,What part of skateboard is used for rolling?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013290.jpg,Are there any trucks in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263278.jpg,Are there any baseball bats in the photo?,static\tdiuc_videos\baseball_position.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267798.jpg,What is the bench seat made of?,static\tdiuc_videos\bench_man.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263420.jpg,What is the girl doing in the picture?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014083.jpg,Is there a sports ball in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014795.jpg,What color umbrella is he holding?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010037.jpg,What color is the shirt the boy in the forefront is wearing?,static\tdiuc_videos\boy_animal.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000443.jpg,Is there any furniture in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269366.jpg,How many skateboards are displayed?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013279.jpg,Are there any trains in the photo?,static\tdiuc_videos\train_front colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267216.jpg,Are there any dining tables in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269798.jpg,Is there a giraffe in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269871.jpg,What color chest does the bird have?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262619.jpg,Is this a indoor scene?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268102.jpg,Is there a bird in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264846.jpg,How many people are visible?,static\tdiuc_videos\cat_visible.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267256.jpg,What sport are the people in the scene prepared for?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268051.jpg,Are there any chairs in the photo?,static\tdiuc_videos\chair_material.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264033.jpg,Is there a potted plant in the photo?,static\tdiuc_videos\potted_plants.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264388.jpg,Are there any buses in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262869.jpg,What sport is this ?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014432.jpg,Are there any elephants in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268570.jpg,Is there a vehicle in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010566.jpg,Is this outdoors?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266369.jpg,Are there any refrigerators in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262869.jpg,What are the people doing?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265080.jpg,Are there any benches in the photo?,static\tdiuc_videos\bench_man.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269142.jpg,Are there any horses in the photo?,static\tdiuc_videos\horse_riding.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269561.jpg,Is there any furniture in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266153.jpg,Are there any buses in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015653.jpg,What food is shown in the picture?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262952.jpg,Are there any people in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012522.jpg,What is the horse doing with its mouth?,static\tdiuc_videos\horse_riding.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263456.jpg,What color is the desk light?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000270284.jpg,Is there a bird in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000309.jpg,Is the picture taken indoor?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263036.jpg,What is the cow doing with its head in that container?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264499.jpg,Is there a bear in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015552.jpg,Are there any beds in the picture?,static\tdiuc_videos\bed_posts.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264709.jpg,How many dining tables are there?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013195.jpg,What sport is depicted in the picture ?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269343.jpg,How many people are in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000009975.jpg,What is the suitcase made of?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014160.jpg,How many elephants are visible?,static\tdiuc_videos\cat_visible.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265625.jpg,What color is the car in this picture?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013731.jpg,What color is the bottle closest to her left hand?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015219.jpg,Is there a dining table in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265453.jpg,What color are the skateboard tires?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263924.jpg,Are there any bottles in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263456.jpg,Is there any furniture in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000001144.jpg,Are there any couches in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266350.jpg,What color of shirt is the man on the elephant wearing?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269590.jpg,What color jacket does the girl with the ponytail have on?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012612.jpg,Are there any sandwiches in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012509.jpg,How many surfers are there?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267048.jpg,How many people are in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268940.jpg,Is this outdoors?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014335.jpg,What color is the bench on the side of the hill?,static\tdiuc_videos\bench_man.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267907.jpg,What color is the surfboard on the left?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015653.jpg,Is there a banana in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010342.jpg,Are there any vehicles in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269915.jpg,How many people can you see?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014677.jpg,What is the main color of the snow?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013949.jpg,What furniture is in the picture?,static\tdiuc_videos\man_hat_colour.mp4
